Time(s),ValveApt(%),ValveAng(°),ValveArea(m2),Temperature(K),IntakeP(Pa),OutputP(Pa),Massflow(kg/s),ReynoldsD,CD,KV
298.5,17,31.9,3.625582552689999e-05,295.7499999999999,733010.65911,92430,0.0319013791315088,127122.7654667466,0.5118985601672527,69.26464362374175
299,17,31.9,3.625582552689999e-05,295.85,729414.83842,92430,0.03134578551879168,124876.2122371214,0.5055483687910115,69.26076322306464
299.5,17,31.9,3.625582552689999e-05,295.65,736606.4798,91414.21740000002,0.0329330201692398,131267.9780977419,0.5257839559833227,69.26563752356428
300,17,31.9,3.625582552689999e-05,295.95,729414.83842,92430,0.03211872726425904,127922.1120531569,0.5181019999627501,69.25797915098455
300.5,17,31.9,3.625582552689999e-05,295.7499999999999,731983.28177,90398.43479999999,0.03204902401158924,127711.1107350016,0.514989513704086,69.26255860845848
301,17,31.9,3.625582552689999e-05,295.7499999999999,730442.2157600001,90906.32610000001,0.03239824806316763,129102.7222707016,0.5216994761580444,69.25864841009718
301.5,17,31.9,3.625582552689999e-05,295.95,724277.95172,92430,0.03075952961320197,122508.7146669414,0.4996961001982734,69.25421416745343
302,17,31.9,3.625582552689999e-05,295.65,727360.08374,90398.43479999999,0.03043182945353874,121298.4628088409,0.4920280950073974,69.25930650892496
302.5,17,31.9,3.625582552689999e-05,295.85,726846.39507,88366.86960000001,0.03283121617467563,130793.9122014909,0.531376665945458,69.2502798488936
303,17,31.9,3.625582552689999e-05,295.65,725305.32906,92430,0.03124972336970773,124558.5124527004,0.5066833267662669,69.25532163278733
303.5,17,31.9,3.625582552689999e-05,296.05,724791.64039,93445.78260000004,0.03092466065342136,123134.2922221381,0.5021074469514596,69.25453169362589
304,17,31.9,3.625582552689999e-05,296.15,724791.64039,92430,0.03146979819614609,125272.2459768144,0.5110448471644797,69.25302383489041
304.5,17,31.9,3.625582552689999e-05,295.55,724791.64039,92430,0.03130655555812634,124817.6305645993,0.5078786504868189,69.254596994648
305,17,31.9,3.625582552689999e-05,295.7499999999999,726846.39507,92430,0.03233119443843591,128835.5224679806,0.5231953170544195,69.25335995715611
305.5,17,31.9,3.625582552689999e-05,295.95,720168.44236,92937.89130000002,0.03167845093861161,126168.5843681887,0.5175608112191286,69.24556996534248
306,17,31.9,3.625582552689999e-05,295.85,718113.68768,91922.10870000004,0.03210223523100933,127889.7776414073,0.5258964239820703,69.24048011242375
315.5,17.4,32.18,3.729811395763599e-05,295.7499999999999,717599.99901,90398.43479999999,0.0338100410256744,134728.5300115052,0.538690026003262,69.22678350074452
316,17.4,32.18,3.729811395763599e-05,296.2499999999999,713490.48965,92430,0.0328646586898397,130790.7139347155,0.5270883372551542,69.22686352670961
316.5,17.4,32.18,3.729811395763599e-05,295.7499999999999,717086.31034,92430,0.031022416948554,123620.2177249299,0.4946293300794037,69.24347024036305
317,17.4,32.18,3.729811395763599e-05,296.55,720168.44236,92430,0.03167664907885745,125964.4340181207,0.5035787557312155,69.24444376378162
317.5,17.4,32.18,3.729811395763599e-05,294.85,715545.24433,91414.21740000002,0.03297052942255838,131692.7274099278,0.526020508593587,69.2324738566345
318,17.4,32.18,3.729811395763599e-05,295.65,715545.24433,91414.21740000002,0.03213696387872877,128094.9712137582,0.5134166826167161,69.23651759342006
318.5,17.4,32.18,3.729811395763599e-05,295.95,713490.48965,91922.10870000004,0.03320213116047464,132237.0811199649,0.53223108254128,69.22467810695527
319,17.4,32.18,3.729811395763599e-05,295.65,710922.0463,90398.43479999999,0.03196212355834772,127398.0738375553,0.5139440884394663,69.22996224996042
319.5,17.4,32.18,3.729811395763599e-05,295.7499999999999,711435.73497,92430,0.03356700955006255,133760.0818090659,0.5394517951099775,69.2180408778224
320,17.4,32.18,3.729811395763599e-05,295.7499999999999,710922.0463,91414.21740000002,0.03157058080083384,125804.5779854521,0.5077340105512399,69.23184151715564
320.5,17.4,32.18,3.729811395763599e-05,295.65,708353.60295,92430,0.03254159929112983,129707.8106126253,0.5251592470701257,69.22175204779271
321,17.4,32.18,3.729811395763599e-05,295.2499999999999,706812.53694,92430,0.03212785844249975,128192.596597992,0.5192610846914415,69.22288220578159
321.5,17.4,32.18,3.729811395763599e-05,296.05,708353.60295,92430,0.03157903196147868,125739.8356999191,0.5099698816982332,69.22707431842386
322,17.4,32.18,3.729811395763599e-05,295.7499999999999,706812.53694,91922.10870000004,0.03317515434844179,132198.5907936709,0.5366416475069041,69.2134360217085
322.5,17.4,32.18,3.729811395763599e-05,295.7499999999999,706298.84827,93445.78260000004,0.03217739476466643,128222.6511630486,0.5208804371167445,69.22066314811073
323,17.4,32.18,3.729811395763599e-05,295.65,703730.40492,92937.89130000002,0.03199639185625448,127534.6641094452,0.5197529020133682,69.21772449346497
323.5,17.4,32.18,3.729811395763599e-05,295.7499999999999,702703.02758,92937.89130000002,0.03219617300892324,128297.4799762699,0.5238513819988991,69.2143596794437
324,17.4,32.18,3.729811395763599e-05,295.85,704757.78226,90398.43479999999,0.03182300403091149,126777.3686196031,0.5163573579176877,69.22016609145791
324.5,17.4,32.18,3.729811395763599e-05,296.05,701675.65024,92430,0.03236078552200778,128852.5835630792,0.5275680320139288,69.21069195318255
325,17.4,32.18,3.729811395763599e-05,295.05,709380.98029,92430,0.03191412571330995,127406.4379193609,0.5137649947452098,69.22889134984298
325.5,17.4,32.18,3.729811395763599e-05,295.7499999999999,700134.58423,92430,0.03094249632664598,123301.7446447259,0.5053002154979126,69.21732391280457
326,17.4,32.18,3.729811395763599e-05,295.95,693456.6315200001,90906.32610000001,0.03177511946947677,126553.5947247823,0.5240712653924157,69.20090603296751
326.5,17.4,32.18,3.729811395763599e-05,295.85,701161.96157,92430,0.03134106599172432,124857.4104539161,0.5111454425568688,69.21692530833289
327,17.4,32.18,3.729811395763599e-05,296.05,693970.32019,93953.67389999999,0.03075548009902515,122460.6574147333,0.506964368255317,69.20753633934775
327.5,17.4,32.18,3.729811395763599e-05,296.2499999999999,696538.76354,92430,0.03169846121274928,126149.6250964896,0.5207572903163985,69.20619378886096
328,17.4,32.18,3.729811395763599e-05,295.85,694484.0088600001,90398.43479999999,0.03099814421289476,123491.2691329982,0.5104139325637319,69.20762969383206
328.5,17.4,32.18,3.729811395763599e-05,295.7499999999999,695511.3861999999,93953.67389999999,0.03086751815213481,123002.9665619911,0.5074264883376968,69.21013820703885
329,17.4,32.18,3.729811395763599e-05,296.95,691401.87684,91922.10870000004,0.03216006291623746,127753.8985265495,0.5328945638774063,69.19207205466068
329.5,17.4,32.18,3.729811395763599e-05,296.45,693970.32019,90398.43479999999,0.03088637443692667,122853.8062716233,0.5094658195122368,69.206161508137
330,17.4,32.18,3.729811395763599e-05,295.7499999999999,691915.56551,92937.89130000002,0.03146868428499552,125398.5338821111,0.5199973744590063,69.20074938062216
330.5,17.4,32.18,3.729811395763599e-05,295.7499999999999,691915.56551,91922.10870000004,0.02933630581172686,116901.2884361946,0.4847613538675352,69.20833343274215
331,17.4,32.18,3.729811395763599e-05,295.35,689347.12216,91922.10870000004,0.03224935523842837,128643.7371113644,0.5345210914275033,69.19093774205491
331.5,17.4,32.18,3.729811395763599e-05,295.7499999999999,690888.18817,91414.21740000002,0.03113129820707015,124054.0951016106,0.5151872779680505,69.20106791801484
332,17.4,32.18,3.729811395763599e-05,295.7499999999999,691915.56551,92430,0.03072430549632794,122432.2831197187,0.5076970503588762,69.2048760831325
332.5,17.4,32.18,3.729811395763599e-05,294.95,686778.67881,91414.21740000002,0.03083784647427301,123141.9891323458,0.5126898598149463,69.19729672984181
333,17.4,32.18,3.729811395763599e-05,295.85,688319.74482,90906.32610000001,0.03169554697537323,126269.6016565142,0.5265711965984796,69.19260939480203
333.5,17.4,32.18,3.729811395763599e-05,295.65,686264.99014,91414.21740000002,0.03229473574520764,128723.8353084255,0.5379502610404374,69.18415184667811
334,17.4,32.18,3.729811395763599e-05,295.2499999999999,690374.4995,92430,0.03127333484877957,124782.982523363,0.5174849172749371,69.20034306734034
334.5,17.4,32.18,3.729811395763599e-05,295.2499999999999,685751.3014699999,91414.21740000002,0.0314761383842305,125592.1840409567,0.5243521441256599,69.19090690246273
335,17.4,32.18,3.729811395763599e-05,296.15,686778.67881,90398.43479999999,0.03105172672807466,123608.0233002754,0.5172947962358232,69.19369923450155
346,17.6,32.32,3.7820663280736e-05,295.65,677532.28275,90398.43479999999,0.03000425833781906,119594.2038139145,0.4992440121755103,69.18424737958399
346.5,17.6,32.32,3.7820663280736e-05,295.7499999999999,682155.48078,92430,0.03253011101001323,129628.1786278235,0.537694469135631,69.1737406670966
347,17.6,32.32,3.7820663280736e-05,295.65,677532.28275,92430,0.03133249541392637,124888.4341796408,0.5213446886704949,69.1763372755173
347.5,17.6,32.32,3.7820663280736e-05,295.55,678045.97142,92937.89130000002,0.03182813000508902,126897.121120884,0.529100881720574,69.17327904965032
348,17.6,32.32,3.7820663280736e-05,295.65,678045.97142,92430,0.03225775739822438,128576.4430311019,0.5363335849874566,69.16885879645722
348.5,17.6,32.32,3.7820663280736e-05,295.95,678559.66009,93953.67389999999,0.03147923070234451,125375.1322124622,0.5232584676839253,69.17641315703548
349,17.6,32.32,3.7820663280736e-05,295.55,673422.77339,91414.21740000002,0.03115950319787485,124231.3403500325,0.5215419274241379,69.17036142134775
349.5,17.6,32.32,3.7820663280736e-05,295.95,675477.52807,91414.21740000002,0.03112867282423546,123978.9341690085,0.5197923597916949,69.17353033373229
350,17.6,32.32,3.7820663280736e-05,296.05,672909.08472,93445.78260000004,0.03058391664041899,121777.53447659,0.5127318105596923,69.17248328941703
350.5,17.6,32.32,3.7820663280736e-05,295.7499999999999,672395.39605,92430,0.03099285217615829,123502.4060274531,0.5197209342404159,69.16933810093781
351,17.6,32.32,3.7820663280736e-05,295.35,667772.19802,95477.34779999999,0.03077227212031474,122751.6040459623,0.5192431049494508,69.16332608293054
351.5,17.6,32.32,3.7820663280736e-05,295.7499999999999,671368.01871,92937.89130000002,0.03101224254047076,123579.6740579243,0.5208419056424495,69.16730226995243
352,17.6,32.32,3.7820663280736e-05,295.7499999999999,665717.44334,91922.10870000004,0.03153847381087215,125676.6358880927,0.5341757070327708,69.15191996752893
352.5,17.6,32.32,3.7820663280736e-05,295.7499999999999,668285.88669,92937.89130000002,0.03139399312081,125100.8994974642,0.5296849897017675,69.15827975676271
353,17.6,32.32,3.7820663280736e-05,295.55,667258.5093499999,91414.21740000002,0.03059529881526876,121981.8864278243,0.5168292447136315,69.16324204493385
353.5,17.6,32.32,3.7820663280736e-05,295.7499999999999,667772.19802,91922.10870000004,0.03223670098945078,128458.9786043451,0.5443217071258456,69.14848164672766
354,17.6,32.32,3.7820663280736e-05,295.85,669313.26403,91922.10870000004,0.0312912642329304,124659.0088219901,0.5272304503707573,69.16094683083661
354.5,17.6,32.32,3.7820663280736e-05,295.15,663148.99999,90398.43479999999,0.03011216841176509,120181.2733198656,0.5114737215529491,69.15974245069647
355,17.6,32.32,3.7820663280736e-05,295.55,668799.57536,92430,0.03034284199128269,120975.3540250086,0.511383567757228,69.16766325442455
355.5,17.6,32.32,3.7820663280736e-05,296.2499999999999,662121.62265,93953.67389999999,0.03104572209463191,123551.9344867259,0.529132204173693,69.14851294943388
356,17.6,32.32,3.7820663280736e-05,296.55,661094.24531,92430,0.03011033740408145,119735.8849339683,0.5142475479977447,69.15319636681019
356.5,17.6,32.32,3.7820663280736e-05,296.05,661094.24531,91922.10870000004,0.03100994933775002,123473.8905089896,0.5291651478981558,69.1472823682895
357,17.6,32.32,3.7820663280736e-05,295.85,661094.24531,92430,0.03017602363687077,120216.0823148363,0.514760769467455,69.15419750097378
357.5,17.6,32.32,3.7820663280736e-05,295.65,660066.86797,91414.21740000002,0.03015477658986437,120194.1556710858,0.5150248011055237,69.15286516507886
358,17.6,32.32,3.7820663280736e-05,295.85,663662.68866,90906.32610000001,0.03021424232915335,120368.3390042098,0.5134180262765917,69.15862414533927
358.5,17.6,32.32,3.7820663280736e-05,295.95,658012.11329,94461.56520000001,0.03106905760023339,123741.4993135697,0.5325671613878118,69.14093212919727
359,17.6,32.32,3.7820663280736e-05,295.65,661094.24531,90906.32610000001,0.03031909491810707,120849.1133579902,0.5170265171384038,69.15364581302153
359.5,17.6,32.32,3.7820663280736e-05,295.85,656471.0472800001,91414.21740000002,0.03001537148444833,119576.071801454,0.515626171649883,69.14675869211807
360,17.6,32.32,3.7820663280736e-05,295.35,659039.49063,91922.10870000004,0.03119031037425633,124419.1723692655,0.5332707524084971,69.14310142297849
360.5,17.6,32.32,3.7820663280736e-05,295.55,654416.2926,90906.32610000001,0.03032636258920659,120909.6514945453,0.5223393231490541,69.14129084246247
361,17.6,32.32,3.7820663280736e-05,295.7499999999999,655957.35861,91414.21740000002,0.02887278927062057,115054.2364858037,0.4963025761412868,69.15158209843848
361.5,17.6,32.32,3.7820663280736e-05,295.65,653388.91526,92430,0.02917712245619964,116297.3165489656,0.5034202227327723,69.14618731471735
362,17.6,32.32,3.7820663280736e-05,295.85,653902.60393,91922.10870000004,0.03026209785355888,120558.9871734446,0.5219065788370925,69.14018015743012
362.5,17.6,32.32,3.7820663280736e-05,295.55,651847.84925,90398.43479999999,0.02861269894975121,114077.3624979358,0.4947651374578129,69.14568420839254
363,17.6,32.32,3.7820663280736e-05,295.55,649279.4059,93445.78260000004,0.02883742250718471,114973.3237900945,0.5006235948296606,69.14051236861336
363.5,17.6,32.32,3.7820663280736e-05,295.85,649279.4059,92430,0.02855517957611429,113758.9186615929,0.4959753294705859,69.14086833958279
364,17.6,32.32,3.7820663280736e-05,296.45,649279.4059,90398.43479999999,0.02619522984221017,104194.2847273128,0.4554464621074446,69.13703113467538
364.5,17.6,32.32,3.7820663280736e-05,296.45,649793.09457,88874.76090000002,0.02904679476426687,115536.684438898,0.5046262890708192,69.13881306834857
365,17.6,32.32,3.7820663280736e-05,295.45,646197.27388,91922.10870000004,0.02826617070353528,112725.2175661698,0.4929636233543736,69.13705806615044
365.5,17.6,32.32,3.7820663280736e-05,295.7499999999999,645683.58521,92430,0.02759914079566599,109978.9162088564,0.4819580216119184,69.13639834993346
366,17.6,32.32,3.7820663280736e-05,295.65,645683.58521,93953.67389999999,0.02902917670975096,115707.6184616149,0.5068447298258394,69.13307648276647
366.5,17.6,32.32,3.7820663280736e-05,295.65,645169.89654,90398.43479999999,0.02826416395309459,112658.3482377119,0.4938806491325277,69.13492529766421
367,17.6,32.32,3.7820663280736e-05,295.55,646710.9625500001,92430,0.02922281821174215,116509.876688203,0.5093289658999014,69.13416310639627
367.5,17.6,32.32,3.7820663280736e-05,295.65,642087.76452,90906.32610000001,0.02920640359328543,116414.0284582257,0.5127948440239369,69.12551033417199
368,17.6,32.32,3.7820663280736e-05,295.7499999999999,644656.20787,92430,0.02945411559864617,117370.7448145691,0.5151707708104234,69.12860077977705
368.5,17.6,32.32,3.7820663280736e-05,295.65,645169.89654,90398.43479999999,0.02886677285233859,115060.2916787009,0.5044104802934837,69.1328966164251
369,17.6,32.32,3.7820663280736e-05,295.7499999999999,639005.6324999999,92430,0.03005989045878258,119784.6773017296,0.5304153747153105,69.11294712246072
369.5,17.6,32.32,3.7820663280736e-05,295.7499999999999,639519.32117,91414.21740000002,0.02781486706190495,110838.5567728289,0.4904070618912099,69.12592152230312
370,17.6,32.32,3.7820663280736e-05,296.05,635409.81181,90906.32610000001,0.02806947363795529,111765.6490460211,0.4983493598959612,69.11761021476168
370.5,17.6,32.32,3.7820663280736e-05,296.15,640033.00984,92430,0.02833018018492701,112774.3266281343,0.4994291095549354,69.12481461013346
371,17.6,32.32,3.7820663280736e-05,295.95,637464.56649,91414.21740000002,0.02968163607401526,118215.6921892215,0.5251845950060572,69.11268508993486
371.5,17.6,32.32,3.7820663280736e-05,295.35,634382.43447,92430,0.02797266898920656,111583.8952173133,0.4968465341465774,69.11739535999075
372,17.6,32.32,3.7820663280736e-05,294.35,636437.18915,91414.21740000002,0.0287887020872917,115140.3190967033,0.5088263302898587,69.11990198383691
372.5,17.6,32.32,3.7820663280736e-05,295.95,631813.99112,91922.10870000004,0.02853474492022207,113647.8667744342,0.5094070463270923,69.10936776542962
373,17.6,32.32,3.7820663280736e-05,295.2499999999999,634382.43447,92430,0.02977980914023979,118823.7014525057,0.5288551453061046,69.10721189335389
373.5,17.6,32.32,3.7820663280736e-05,295.95,632327.67979,92937.89130000002,0.02862868704369664,114022.018425798,0.5106689237036385,69.10984521577015
374,17.6,32.32,3.7820663280736e-05,295.65,631813.99112,90906.32610000001,0.02833211936279636,112929.2122273039,0.5055333202620665,69.11091269449737
